user_id,gender,age,the beatles,radiohead,linkin park,coldplay,muse,pink floyd,metallica,nine inch nails,depeche mode,christina aguilera,lil wayne,system of a down,red hot chili peppers,placebo,in flames,death cab for cutie,rammstein,rise against,bob dylan,the killers,arctic monkeys,afi,nirvana,led zeppelin,korn,garbage,iron maiden,green day,nightwish,the cure,kanye west,the smashing pumpkins,david bowie,ac/dc,queen,björk,daft punk,jack johnson,sigur rós,tom waits,u2,tool,böhse onkelz,britney spears,elliott smith,madonna,the prodigy,oasis,queens of the stone age,boards of canada
000163263d2a41a3966a3746855b8b75b7d7aa83,0,0.9432918395573997,0.012828252339269545,0.019015997585270148,0.0,0.04821913673407788,0.012601871415635376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047238152731663145,0.0,0.04006942348324781,0.0,0.0,0.0,0.01584666465439179,0.026562028373075763,0.0,0.0,0.0,0.0,0.0,0.0,0.012677331723513431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010639903410805916,0.0,0.022638092363416844,0.0,0.0
0001a57568309b287363e72dc682e9a170ba6dc2,1,0.9405255878284924,0.029971284996410625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02279253409906676,0.0,0.0,0.0,0.0,0.0,0.0,0.01615218951902369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014357501794687724,0.0,0.0,0.0,0.0,0.0,0.0
0001a88a7092846abb1b70dbcced05f914976371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02295552367288379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519368723098996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001bd96207f323b53652bf400702719ad456d3c,1,0.9370677731673582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03859447004608295,0.0,0.0,0.0,0.0,0.0,0.0
000215d3060a5b0ab7b3c415d49ec579100d4c87,1,0.0,0.0,0.09712230215827339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00024b5b85c40f990c28644d53257819980bf6bb,0,0.9405255878284924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025951413647292927,0.0,0.02304949838321864,0.0,0.02255202719509162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022717850924467292,0.0,0.0,0.0,0.0,0.0,0.0,0.029102064505430725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00026e8fc41980c9605eac741cd97b8216d2dbbd,0,0.9453665283540802,0.0,0.0,0.0,0.07745793352802113,0.01877346683354193,0.028785982478097622,0.02266722291753581,0.0,0.01543596161869003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022389097482964818,0.01474064803226255,0.0,0.0,0.032262550410235014,0.0,0.0,0.0,0.012237519121123627,0.0,0.0,0.0,0.02920317062995411,0.0,0.014184397163120567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000294c1f0d9b40067487457ca31f0caab81d44a,0,0.9363762102351314,0.0,0.0,0.0,0.0,0.002040122407344441,0.05236314178850731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047602856171370285,0.0,0.0,0.0,0.0,0.0,0.0,0.004080244814688882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031281876912614755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023631417885073103,0.0,0.0,0.0,0.0,0.0,0.020061203672220335,0.0,0.0
00029d80b8af94f2d5e3349ceb28b7304f80c1c4,1,0.9432918395573997,0.0,0.0,0.0,0.0,0.0,0.0025345992919214677,0.0,0.4462504023173479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010218860637270679,0.0,0.0,0.010621177985194722,0.0,0.0,0.06388799485033794,0.0,0.0,0.01854682973929836,0.0,0.0,0.0,0.0,0.0,0.007684261345349211,0.0,0.0,0.004465722561956872,0.0,0.0,0.0029369166398455103,0.0,0.0,0.0,0.0,0.0
0002dd2154072434d26e5409faa591bfb260a01e,0,0.9453665283540802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01851366692865252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027377521613832854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0002fa6e25794597126fa44529105cedb31a75aa,0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00032c7933e0eb05f2258f1147ef81a90f2d4d6c,1,0.9426002766251729,0.09379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009655172413793104,0.0,0.0,0.0,0.11586206896551725,0.013793103448275862,0.011034482758620689,0.0,0.0,0.0,0.0,0.0,0.008275862068965517,0.0,0.0,0.11862068965517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00033e1695a2eb4e5fe2322260cf9f112072342f,0,0.0,0.0,0.0,0.16301292861157954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02417088251826869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08600337268128162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00035a0368fd249d286f683e816fbdc97cbfa7d9,0,0.9398340248962656,0.0,0.06499615541182324,0.010583925098376227,0.014428513275136822,0.03632005065810304,0.0,0.0,0.019042019087249538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019539554027771494,0.0,0.02573612555972681,0.034420371794291915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0003848c96fb95f8d349c00de9f1760fe2777946,0,0.9343015214384509,0.0,0.0,0.0,0.04229607250755287,0.05740181268882175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052870090634441085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03172205438066465,0.0,0.04380664652567976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0003906ab668111f2cd332962cb09f8e3b795c6c,0,0.9481327800829875,0.0,0.058783113214749216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018474692724635467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014924803420108405,0.0,0.0,0.0,0.0,0.0,0.0,0.033857546377586076,0.026490571799374,0.0,0.0,0.0,0.0,0.02713947629590045,0.0,0.0,0.024085808076952438,0.0,0.0
000392e00cf41fbf48865109b72a92b3b72c2fed,1,0.0,0.07327586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00040770932c5fce71bfaff2355228a1aac08dd5,0,0.9377593360995851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00041cbfdd019b5431f926133266cc4ba38219bb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000429493d9716b66b02180d208d09b5b89fbe64,0,0.9405255878284924,0.05767581475128645,0.03509148084619783,0.0,0.0,0.02665809033733562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01672384219554031,0.0,0.0,0.03466266437964551,0.0,0.0,0.015437392795883362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016366495140080047,0.011649514008004574,0.0,0.0,0.013150371640937679,0.0,0.0,0.01265008576329331,0.012435677530017153,0.0,0.017938822184105203,0.0,0.0,0.0,0.031089193825042882,0.0,0.0,0.0,0.0,0.0
0004ce56b92c99a52fdcb7a20a5f71223e543a20,0,0.946058091286307,0.0,0.015789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019548872180451128,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.0,0.01804511278195489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0004de6c3c32daa599bd03a37ce2356d5e7cc23f,0,0.9405255878284924,0.0,0.0,0.0,0.0,0.01319298245614035,0.0,0.011789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014175438596491228,0.0,0.010666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01024561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000532f6886f086f61037acd896828f0b5b36bf2,1,0.0,0.0565950483779169,0.040729937393284,0.0,0.026163204325554922,0.0,0.031178856004553217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021254268639726806,0.0,0.07390082527034718,0.0,0.0,0.012290125213431986,0.0,0.0,0.0,0.0,0.0,0.01141861126920888,0.0,0.0,0.0,0.0,0.0,0.01703898690950484,0.0,0.0,0.04750640295959021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009586653386454183
0005937bb7e8b1992d94b493519e216317f71685,0,0.9377593360995851,0.0,0.0,0.0779323012332721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448438729992128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10390973497769614,0.0,0.0,0.0,0.0,0.0,0.004198373130411965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0005a18022e9a3df17694fe19f5b90edadda7953,0,0.9391424619640387,0.0607074569789675,0.0,0.0,0.0,0.0,0.03154875717017208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011472275334608031,0.0,0.019120458891013385,0.0,0.0,0.0,0.010038240917782026,0.03489483747609943,0.0,0.0,0.01959847036328872,0.0,0.0,0.0,0.0,0.0,0.0,0.018164435946462717,0.08317399617590822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0005fb9cb3bb0c4c89fe715630cc9dee91d1dadf,0,0.9426002766251729,0.0,0.032590051457975985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646655231560892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00065b397ff3c9ac3ef5e2b58f96c1284265bdc1,0,0.9439834024896265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0006e742911b22c8f275674c67b600bf2434f88d,1,0.9467496542185339,0.0,0.02092010148882187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631911532385466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0006e9adc35981f2d066e523596092207b723fcb,1,0.9377593360995851,0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0006f849044a98f8db4ac7f83e2881de499b68db,0,0.9356846473029046,0.06870229007633588,0.04580152671755725,0.0,0.0,0.0,0.026717557251908396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000701c3c006b091990162635b36b008c504c6a7,0,0.9391424619640387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06375,0.0,0.043125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000710d4dff11af267edd2f70bf54e7678bdd729,1,0.9363762102351314,0.0,0.09897463572584997,0.0,0.021910415542363733,0.0,0.0,0.0,0.018672423097679438,0.0,0.0,0.0,0.0,0.0,0.011117107393416082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030005396654074475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010577441985968699,0.0,0.027738801942795467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000752c87a61bc4247f5219b4769c347c0062c8a,1,0.9391424619640387,0.014943359845745963,0.021209930103639432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016268980477223426,0.0,0.0,0.0,0.0,0.0,0.0,0.014160038563509279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0007aa4117e8cac4279efac487848e447c36357a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020768025078369907,0.040556426332288405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0007e26aafcfc0b6dcb87d7041583fbb7cced88a,1,0.9377593360995851,0.046460176991150445,0.0,0.0,0.022756005056890013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05025284450063211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022123893805309734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025916561314791402,0.02402022756005057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000803131127a67b0c603786c2c20e10e3cbd559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03466941616187653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0008538a0f505f72fdd66af3c4c71aef8d3bdea4,1,0.9571230982019364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.05673758865248227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00087f98b9db64d761d3f1404e1558da9245137a,0,0.9446749654218534,0.11646586345381527,0.01700921332388377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024411370974092447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01118198283329396,0.0,0.0,0.008977084809827545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009134577525789432,0.0,0.0,0.0,0.0,0.0,0.008662099377903772,0.03330970942593905,0.0,0.0
0008a4450e1a4db4e3ef554b0f04d7b57748489b,1,0.9426002766251729,0.0,0.051364365971107544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,0,0.9619640387275242,0.04397705544933078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22160611854684512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03824091778202677,0.0,0.0,0.0,0.0,0.03326959847036329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0008af04f067b6a845cf110f19d8c6aebda01b21,0,0.9474412171507607,0.01868640148011101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019796484736355226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02738205365402405,0.0,0.024051803885291396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21498612395929695,0.0,0.0,0.015356151711378354,0.0,0.05920444033302498,0.0,0.0,0.0,0.0
0008b075deee53a3a090668c7ec581e15c3d8430,1,0.9377593360995851,0.05894681687188892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505632695834425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03929787791459261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024102698454283467,0.0,0.0,0.0,0.0,0.0
