user_id,gender,age,the beatles,radiohead,linkin park,coldplay,muse,pink floyd,metallica,nine inch nails,depeche mode,christina aguilera,lil wayne,system of a down,red hot chili peppers,placebo,in flames,death cab for cutie,rammstein,rise against,bob dylan,the killers
0001a88a7092846abb1b70dbcced05f914976371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017278617710583154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001bd96207f323b53652bf400702719ad456d3c,1,0.9370677731673582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000215d3060a5b0ab7b3c415d49ec579100d4c87,1,0.0,0.0,0.0781099324975892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00024b5b85c40f990c28644d53257819980bf6bb,0,0.9405255878284924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022153018614197748,0.0,0.019675844008776276,0.0,0.019251185504989738
00026e8fc41980c9605eac741cd97b8216d2dbbd,0,0.9453665283540802,0.0,0.0,0.0,0.06532191861146945,0.015832062859153277,0.024275829717368358,0.019115749970681366,0.0,0.013017473906414917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000294c1f0d9b40067487457ca31f0caab81d44a,0,0.9363762102351314,0.0,0.0,0.0,0.0,0.001855574454925004,0.04762641100974176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329673728158343,0.0,0.0,0.0
00029d80b8af94f2d5e3349ceb28b7304f80c1c4,1,0.9432918395573997,0.0,0.0,0.0,0.0,0.0,0.0025079617834394903,0.0,0.4415605095541401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0002dd2154072434d26e5409faa591bfb260a01e,0,0.9453665283540802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015523743272434372,0.0,0.0,0.0,0.0,0.0
0002fa6e25794597126fa44529105cedb31a75aa,0,0.0,0.0,0.0,0.0,0.0,0.019736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019736842105263157
00032c7933e0eb05f2258f1147ef81a90f2d4d6c,1,0.9426002766251729,0.09054593874833555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009320905459387484,0.0,0.0
00033e1695a2eb4e5fe2322260cf9f112072342f,0,0.0,0.0,0.0,0.13962445835339432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020702936928261917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00035a0368fd249d286f683e816fbdc97cbfa7d9,0,0.9398340248962656,0.0,0.05454959571802756,0.008882815169115136,0.012109478798921915,0.030482481114527577,0.0,0.0,0.01598147515469005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016399043389135635,0.0,0.021599665945412443
0003848c96fb95f8d349c00de9f1760fe2777946,0,0.9343015214384509,0.0,0.0,0.0,0.013176470588235295,0.01788235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01647058823529412,0.0,0.0,0.0,0.0,0.0,0.0
0003906ab668111f2cd332962cb09f8e3b795c6c,0,0.9481327800829875,0.0,0.05342028583321771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000392e00cf41fbf48865109b72a92b3b72c2fed,1,0.0,0.05733558178752108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00040770932c5fce71bfaff2355228a1aac08dd5,0,0.9377593360995851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0
00041cbfdd019b5431f926133266cc4ba38219bb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000429493d9716b66b02180d208d09b5b89fbe64,0,0.9405255878284924,0.056999576211329284,0.034680039553609265,0.0,0.0,0.026345529029523945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01652775815793191,0.0,0.0,0.034256250882893066,0.0,0.0,0.015256392145783303,0.0
0004ce56b92c99a52fdcb7a20a5f71223e543a20,0,0.946058091286307,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0004de6c3c32daa599bd03a37ce2356d5e7cc23f,0,0.9405255878284924,0.0,0.0,0.0,0.0,0.01219037738295941,0.0,0.01089352872519777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535598495655557,0.0,0.0,0.0
000532f6886f086f61037acd896828f0b5b36bf2,1,0.0,0.05244680325031729,0.03774455670748793,0.0,0.02424552092432958,0.0,0.028893540571277875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01969639531242274,0.0
0005937bb7e8b1992d94b493519e216317f71685,0,0.9377593360995851,0.0,0.0,0.07490542244640605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13921815889029004,0.0,0.0,0.0
0005a18022e9a3df17694fe19f5b90edadda7953,0,0.9391424619640387,0.05796439981743496,0.0,0.0,0.0,0.0,0.030123231401186674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010953902327704245,0.0,0.018256503879507075,0.0
0005fb9cb3bb0c4c89fe715630cc9dee91d1dadf,0,0.9426002766251729,0.0,0.020585048754062838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00065b397ff3c9ac3ef5e2b58f96c1284265bdc1,0,0.9439834024896265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0006e742911b22c8f275674c67b600bf2434f88d,1,0.9467496542185339,0.0,0.01499811236572056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0006e9adc35981f2d066e523596092207b723fcb,1,0.9377593360995851,0.0,0.0,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0006f849044a98f8db4ac7f83e2881de499b68db,0,0.9356846473029046,0.0636042402826855,0.04240282685512368,0.0,0.0,0.0,0.024734982332155476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353356890459364,0.0
000701c3c006b091990162635b36b008c504c6a7,0,0.9391424619640387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000710d4dff11af267edd2f70bf54e7678bdd729,1,0.9363762102351314,0.0,0.08823246415856827,0.0,0.019532377561820455,0.0,0.0,0.0,0.0166458193014529,0.0,0.0,0.0,0.0,0.0,0.009910516693928605,0.0,0.0,0.0,0.0,0.0,0.0
000752c87a61bc4247f5219b4769c347c0062c8a,1,0.9391424619640387,0.013199914839259102,0.01873536299765808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0007aa4117e8cac4279efac487848e447c36357a,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0007e26aafcfc0b6dcb87d7041583fbb7cced88a,1,0.9377593360995851,0.027106767471879033,0.0,0.0,0.01327678406785912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02931956481652222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000803131127a67b0c603786c2c20e10e3cbd559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0008538a0f505f72fdd66af3c4c71aef8d3bdea4,1,0.9571230982019364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04017857142857143,0.0
00087f98b9db64d761d3f1404e1558da9245137a,0,0.9446749654218534,0.08084617907510659,0.011807149885208265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0008a4450e1a4db4e3ef554b0f04d7b57748489b,1,0.9426002766251729,0.0,0.013498312710911136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,0,0.9619640387275242,0.03657469984893059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184304683151785,0.0
0008af04f067b6a845cf110f19d8c6aebda01b21,0,0.9474412171507607,0.014943038911081521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01583074419292795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0008b075deee53a3a090668c7ec581e15c3d8430,1,0.9377593360995851,0.05217996289424861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044758812615955476,0.0
0008bc10d01b73000360d4781cbf8984b169563c,0,0.9398340248962656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058283433133732535,0.0,0.0,0.0,0.0,0.0
0008d83ea1ca6dc7981127919cdbd131b37eaf1e,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000912716c36131c4d8591da475c93337e7196a7,0,0.9640387275242047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0009194b405052f1ee09a9cce78d660c47832735,0,0.9405255878284924,0.0,0.0,0.0,0.0,0.0,0.02041598038840158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017619795457157084,0.0
000947b586d6f95788bf7ef66ddff10fd69514e4,1,0.9495159059474412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0009699debac6985d7efed77877e67cf4cc198f0,1,0.9474412171507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0009f70b52e48eca23a446d8a6f8bd2663691c54,1,0.9412171507607192,0.0,0.04366314042729724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0009fbcb5120332beefdb12af5e60957688f6765,1,0.941908713692946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000a1585c5f65532a9c9187a882892982d345a5c,1,0.9370677731673582,0.0,0.0,0.0187192118226601,0.034811165845648605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11592775041050903,0.0,0.0,0.0,0.0
000a4fba9046379163980531da4e211bb2d20f3a,0,0.9405255878284924,0.06149909195971603,0.16773980518408452,0.0,0.15222057123988772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000a75d0a3904abd0e8bb2055735f6d08f895f4e,0,0.9391424619640387,0.0,0.1225071225071225,0.0,0.04078572499625131,0.0,0.0,0.0,0.03748687959214275,0.02084270505323137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015444594391962814
000a87954445f6c1a5b2a8884b9f6e92c095dd96,1,0.9439834024896265,0.037300177619893425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575488454706927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028419182948490232,0.0,0.0
000a9545ab230575fa05c30a556a4ee45d8cc0ba,1,0.9377593360995851,0.0,0.0,0.0,0.0,0.0,0.0,0.013123359580052493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000ac3838c0889b96c9adb7a3e21dbfa0f29db1f,0,0.9405255878284924,0.04294478527607362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000af18e0a8c33fe3ad809c3d10cfbae84d1bdd9,0,0.9495159059474412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034020991675714804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000b0bb32f149504e1df3cce85b6bfd20cef3dd0,1,0.9405255878284924,0.0,0.0,0.0,0.01784622906735118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00562278450067229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000b2ee840cbda56e0f41c8f248c4fb7ee275db3,1,0.9398340248962656,0.0,0.0385382888500873,0.0,0.0,0.0,0.0,0.0,0.016338238962334748,0.06485407832377152,0.0,0.0,0.0,0.010850586181092543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000bc631b5866d0934bbc525ce4b190279506a5b,0,0.9412171507607192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01791713325867861,0.0,0.0,0.019036954087346025,0.0,0.0,0.0
000bcb568d79ab15b58b1072be05ba614a3b046c,0,0.0,0.0,0.0,0.0,0.05574792243767313,0.029778393351800554,0.0,0.011772853185595568,0.0,0.0,0.0,0.0,0.0,0.019909972299168976,0.012119113573407203,0.02389196675900277,0.0,0.0,0.0,0.0,0.0
000bce5b008caef9cce3f2b981ec71ef20a5926e,1,0.9405255878284924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000bea940caf7bbe1d9fabe83d2b333d75ad939c,1,0.9453665283540802,0.0,0.01755472945064023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187938868236266,0.0
000c17602167c89588c25f40310d7c29e2275c22,0,0.9370677731673582,0.0,0.08402394785737459,0.0,0.0,0.02259120535582623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01188545138172059,0.021087091161117174,0.0,0.054207095879906804,0.0,0.0,0.0,0.0
000c75e3453439898e904fcae0dc81980e31b0ca,0,0.9377593360995851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000c78b3fa24fe3c6cd108af2802cda72ac24a3a,0,0.9384508990318119,0.0,0.0,0.0,0.011231997495303694,0.0,0.0,0.10331872260488416,0.0,0.011192861615529117,0.0,0.0,0.02582968065122104,0.05342047589229806,0.0,0.0,0.0,0.04559329993738259,0.0,0.0,0.0
000c906443e48cef4574e4ed67866d4e213dfbf0,1,0.9377593360995851,0.02169811320754717,0.01179245283018868,0.0,0.0,0.0,0.0,0.01179245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990566037735849,0.0,0.0,0.0,0.0,0.0
000cb6427411006fe9a6193d3c4f59efed53fbef,1,0.9363762102351314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000cdac4253f2dcecbd3dff8c5d7cf8cf0426c7a,1,0.9412171507607192,0.0,0.00594900849858357,0.0,0.01104815864022663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00793201133144476,0.0,0.0,0.0,0.0073654390934844195
000ce88030356b95cbc2281e69786a8ecd9de308,0,0.0,0.0,0.0,0.03835540838852097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015728476821192054
000d058bc3bb7c34457508c79e72c6978feb5623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000d109e4a25299eeef77a14d6b6a81479d1ac0e,0,0.9474412171507607,0.01617995264404104,0.009076558800315706,0.0,0.018745067087608525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000d5d74b7c74e51f3aaa10ca5f124eba1c2a6cc,0,0.0,0.03313166234514549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000d878a6b2c852089e1a57698dc7f7df76cde6a,0,0.9557399723374828,0.0648665752557747,0.0,0.0,0.013184263263368842,0.0,0.0,0.0,0.0,0.014871848961080054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000d8c54934cc3a9eab276ccb412dbf52b980a44,1,0.941908713692946,0.0,0.09032927914565411,0.0,0.015870661524770097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024028478196380897,0.0,0.0,0.013942450311480272,0.0,0.0,0.05769801245921092,0.011717591219222782
000ddc5fd222b9e0d3ece5f44c382bb34a5e06cc,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000e023cfca562b4461e7f5deadcddbe022b4598,0,0.9481327800829875,0.0,0.07346491228070176,0.0,0.0,0.0,0.0,0.0,0.0,0.01644736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010964912280701754,0.0
000ed6cb25079f346eaa4550d575e208633670d2,0,0.9384508990318119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020109366731345918,0.011113071088375375,0.0,0.0
000ef79c12638837d24c0a4965a0d6988cf6ae69,0,0.9363762102351314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000f5ca9514226b8b1589f57f02bbdc839bf8727,1,0.0,0.0,0.0,0.020975486479656306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020722769775082132,0.0,0.0,0.0,0.0,0.0,0.0
000fa11f810cfe0fb5972f9ebe38246cff34f3a9,0,0.9432918395573997,0.0,0.0,0.0,0.056055363321799306,0.0,0.0,0.0,0.0,0.03875432525951557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000fd8e3929fdab3c872a0c850fe4f3a3368af38,0,0.9391424619640387,0.0,0.0,0.03823476862604967,0.0,0.0,0.0,0.04252278006074683,0.0,0.0,0.0,0.0,0.0,0.017152045738788636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000fe1949e43f1fc3065347aee38d078817ef6c4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12276519666269368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08104886769964244,0.0,0.0,0.0
000fff7e107172b2fdee439636daccf8287b34a7,1,0.9384508990318119,0.0,0.006787899103326909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022458727897427304,0.0,0.0,0.0,0.0,0.0,0.0
001042d3aad1054f37b52ed2847104a3acaad37c,1,0.9391424619640387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00104e57d3bfc01403c6830b4b68d9bce0e15300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001078f2f557a1afd9b9618144fc0b442481fd13,0,0.9377593360995851,0.14453125,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01171875
001081f0dfe6295f20f1746a448076d71be091e2,0,0.0,0.0,0.012676393207366658,0.0,0.05883759866060751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01793829227457546,0.0,0.0,0.0,0.0
00108be8919f5f8e1249af2207579f9861c1e1d6,0,0.0,0.0,0.0,0.010976948408342482,0.0,0.0,0.0,0.013721185510428101,0.0,0.0,0.0,0.0,0.010976948408342482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010a39ea8da840485454098519f5c7428609ba2,1,0.9474412171507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010bb0a8e2da6790d06932215615b05fbf86079,0,0.9391424619640387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00113f7cbb77890bf766e921f0e62f1fdc4941c7,0,0.9349930843706777,0.06196677144140099,0.0,0.0,0.01796138302649304,0.02784014369106421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01661427929950606
00115a69cabd8ed6bdf3959ed4b6361f0982d3e5,0,0.9405255878284924,0.0,0.0,0.0,0.05674433349183706,0.0,0.0,0.03788239023617055,0.0,0.0,0.0,0.0,0.0903471231573942,0.0,0.0,0.05008717704866064,0.0,0.04136947218259629,0.0,0.0,0.0
001169ca4be3a1ed81e2f510039f3dcd663313e8,0,0.9377593360995851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019662271570668518,0.0
00116ce6ccf9f2e315152821908d2f6f4389605c,0,0.0,0.0,0.0,0.0,0.01584547389098052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001177cbfd07a33aa9f54bf9c4315fa4ca670c93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0012380744768a379461293f1bda83c165b7db36,0,0.9391424619640387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03356374260671275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001246642732117a0c9b78e3dc273c8557069d86,0,0.9370677731673582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00125395990f011b43477a47a4e8dd002f963d57,0,0.9391424619640387,0.0,0.025098039215686273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
